0000015638;00886;PAPAS RUFFLES 16GR NATURAL;-40.00;108.00
0000015670;7868001392318;DET. LIQ. TIFON FANTASIA FLORAL DOYPACK 300ML;4.00;36.00
0000015744;00-15744;SALCH PIGGIS PAISA PORCION DIARIA 130 GR;1.00;1.00
0000015678;00954;ENVASE VACIO DISPENSADOR LUAN;-4.00;1.00
0000015749;00-15749;PIPAS LIMON 18GR;6.00;12.00
0000012133;007790;GUANTE FINE BICOLOR AMARILLO N9 144;0.00;1.00
0000012147;007804;LONCHERA  BLANCA LITORAL 9 1/4 5 3/4 PLASTI UTIL;0.00;20.00
0000012158;007815;MORTADELA MR. POLLO 100G;0.00;1.00
0000012185;007842;TABLETAS PASTRY 100GR GUSTAFF;0.00;60.00
0000012191;007848;PAN DE PASCUA CHOCOLATE 420GR;0.00;1.00
0000013306;008979;WAFER MIAS FRESA 95GR;0.00;36.00
0000012227;007885;SH. ELVIVE REPARACION TOTAL 4 680ML;0.00;12.00
0000012734;008396;ACHIOTE PALMA DE ORO 100ML;0.00;1.00
0000012753;008415;CHEETOS MEGA QUESO 152G;0.00;9.00
0000012755;008417;CHEETOS MEGA QUESO 46G;0.00;18.00
0000012981;008554;GLUCK ESPONJILLA LUSTRE  PAQX3;0.00;1.00
0000013030;008700;JAB. LAVATODO EXPLOSION LAVANDA 240GR;0.00;48.00
0000011147;006802;FREJOL PANAMITO ROJO 1LB;0.00;1.00
0000011152;006807;AROMAMELIS SOBRE CEDRON X 20 BOLSITAS 24GR;0.00;1.00
0000008640;004198;ESENCIA VAINILLA MI SUPER 500CC;0.00;24.00
0000008672;004230;FDA. DINA 1/2 MULTICOLOR ECOFUNDA  X 100"S;0.00;120.00
0000008694;004342;JAB. PROTEX BALANCE 110G;0.00;72.00
0000008742;004390;GRAGEAS SABOR CHOCOLATE 200GR;0.00;22.00
0000008743;004391;GRAGEAS SABOR CHOCOLATE BLANCO 200GR;0.00;1.00
0000008808;004459;GLUCK RECOGEDOR PALA GACELA;0.00;12.00
0000008815;004466;DET. LIQUIDO DERSA 900ML;0.00;1.00
0000008869;004524;CURRY CONDIMENSA FDA. 50 GRS. (6031);0.00;1.00
0000008871;004526;LAUREL HOJA  CONDIMENSA FDA 15 GRS(0244);0.00;1.00
0000008921;004579;VELAS SUPERIOR MAS LUZ Y CALIDAD 50S;0.00;50.00
0000009919;005584;CUARTO DE PIERNA 6-7;0.00;1.00
0000009962;005627;CEREAL CRK BOLITAS DE CHOCOLATE 180/150GR;0.00;30.00
0000009927;005592;CUARTO DE PIERNA 7-8;0.00;1.00
0000010021;005686;REPOSTERO PLAST.REDONDO Nª5;0.00;1.00
0000010039;005704;REPOSTERO PLAST.PRINCE Nª3;0.00;1.00
0000007850;003356;C.D POLAR POWER FRESH 60ML;2.00;24.00
0000007908;003414;ATUN REAL A/F 160GR;61.00;48.00
0000008275;003785;PAÑALIN CLAS PLUS GD 6X50UN;0.00;6.00
0000011105;006760;PALETA CORAZON X12;0.00;1.00
0000008374;003884;TINTE  JOVE CREMA 70-66 ROJO INTENSO;0.00;1.00
0000008415;003962;REYQUESO CREMA TARRINA 500G;0.00;1.00
0000008379;003889;TINTE  EN POLVO JOVE 28 NEGRO AZULADO;0.00;1.00
0000008222;003731;LAVACARA 12LTS;0.00;1.00
0000007950;003456;FID. SUMESA MACARRON 200GR;0.00;50.00
0000008276;003786;HAMBURGUESA DE RES ASADA 120GR;0.00;12.00
0000008023;003529;AVENA TOSCANA 500G;0.00;25.00
0000011966;007622;SAL HIMALAYA MOLIDA FCO 70G CONDIMENSA;0.00;1.00
0000011968;007624;QUESO SANDUCHE KIOSKO 75G;0.00;1.00
0000011992;007646;CREMA DE  HELADO MORA 100GR;0.00;1.00
0000012016;007670;FUNDA DE CALIDAD HG 3.5X8;0.00;5.00
0000012018;007672;FUNDA NATURAL 6X10 MAXIFUNDA;0.00;5.00
0000012034;007689;PROMO[FAV1L+ACHFAV200+MARFAVO240];0.00;1.00
0000012037;007692;ATUN YELI LOMITO ACEITE GIRASOL 160GR;0.00;48.00
0000012063;007721;PROMO[AXIONLIMON450+JABMACHO220+GRATIS CICLON];0.00;1.00
0000012106;007764;OSRAM FOCO LED LUZ BLANCA VALUE A60 9W 50;0.00;50.00
0000012604;008266;BEB ENERG VIVE 100 CERO 475ML;0.00;1.00
0000014764;0001412;JUG. CASA DE MUÑECAS 2 GELISI;0.00;1.00
0000009070;004730;CUADRERNO COCIDO G.M. FEMEN 1LINEA;0.00;1.00
0000009112;004773;DET POLVO CICLON FRUTAL 5KG;0.00;3.00
0000009244;004907;LABIALES MISS LIRENN STICK;0.00;1.00
0000009298;004961;ESMALTE JOVE 15ML N130;0.00;1.00
0000009499;005163;PINGUINO  MAGNUM CHOCOLATE ECUATORIANO  90ML;0.00;18.00
0000009502;005166;GELATONI CHIQUI CEREZA 120GR;0.00;24.00
0000009529;005193;SALSA DE TOMATE ALACENA DOYPACK 500GR;0.00;12.00
0000009543;005207;YOG. DUO KIOSKO PIÑA COCO BOT 950GR;0.00;1.00
0000009583;005247;NATURES HEART CREAMER COCO 500ML;0.00;1.00
0000009588;005252;RAID MAX MATA CUCARACHAS Y CHIRIPAS 360CM;0.00;12.00
0000009813;005478;SET ANGE NIÑA (SH-ACOND-ACEITE-COLONIA-CREMA);0.00;1.00
0000005608;001101;MANI MOLIDO 1/2 LB;-13.00;50.00
0000005791;001281;GALL. AVENA MANZANA Y CANELA 28GR;0.00;100.00
0000005934;001426;QUESO SEMIMADURO SELECCION GOURMET 350GR;0.00;12.00
0000006088;001580;CHAMPIÑONES REBANADOS FACUNDO 400GR;0.00;24.00
0000005525;001082;MORTADELA TACO LA EUROPEA 1KG;0.00;12.00
0000005909;001401;VASO VACAN 10 ONZ 50"S TRANSPARENTE;0.00;100.00
0000005971;001463;SH DOVE NUTRICION OLEO -MICELAR 400ML;0.00;12.00
0000005985;001477;ACOND. SEDAL CERAMIDAS 190ML;0.00;12.00
0000005541;000694;AZUCAR IMPALPABLE LEVAPAN 250GR;3.00;40.00
0000006265;001768;PAPEL HIG. HADA X 4"S;0.00;12.00
0000005912;001404;FID. AMANCAY CARACOL 400GR;0.00;25.00
0000005914;001406;FID. LAZO 900  AMANCAY 100GR;50.00;50.00
0000015584;00830;CHORIZO COLOMBIANO FRAILES GRANEL;0.00;11.00
0000015660;00908;FDA DINA 1/2 NEGRA 3B X 80 UND;27.00;120.00
0000015671;00-15671;BIDON DE AGUA PORTENTA;6.00;1.00
0000015743;00-15743;SALCHICHA PIGGIS PORCION DIARIA 100 GR;0.00;1.00
0000015745;00-15745;JAMON SANDUCHERO PIGGIS PORCION DIARIA 85 GR;6.00;1.00
0000015679;00955;CAFE ORO 15GR;101.00;16.00
0000015687;00963;EMPANADA NOELIA 800GR;0.00;1.00
0000015762;00-15762;ARROZ MACAREÑO ARROBA;15.00;1.00
0000015770;00-15770;LAV-VAJ LIQ DOYPACK LAVATODO MARACUYA 360ML;12.00;12.00
0000012123;007780;PROMO[ACENUTRISOL900+ACHIOFAV200+ATUNYELI160];0.00;1.00
0000012202;007859;PROMO[2UFIDAMANCAYCABELLOAN400+AVETOSCA250];0.00;1.00
0000013287;008961;SARDINA OVAL 425GR VAN CAMPS;0.00;24.00
0000013430;009108;CREMA DELECHE AGRIA KIOSKO 200GR;0.00;1.00
0000012231;007876;ACOND. EL VIVE HIDRA HIALURICO 200ML;0.00;12.00
0000012239;007900;FUNDA DINA 1/2 NEGRA TA CHATO 100"S;0.00;120.00
0000012750;008412;SUAVIZANTE WISE FRUTOS ROJOS 430ML;0.00;24.00
0000012782;008445;MED. VITAMINA C  MK-500G NARANJA;0.00;1.00
0000012301;007962;KIT DE ALIMENTOS;0.00;1.00
0000013037;008709;CHOCOBANANA GOOL PEQUEÑO;0.00;1.00
0000008587;004145;COCOA LA UNIVERSAL 150/160G CON CIERRE HERMETICO;0.00;40.00
0000008612;004170;CHICHARRONES INALECSA 15GR;0.00;12.00
0000008638;004196;FREJOL C/TOCINO FACUNDO 425G;0.00;24.00
0000008670;004228;FDA. DINA #5 NEGRA AD REFORZADA X 100"S;0.00;50.00
0000008675;004233;MOSTAZA GUSTADINA 400GR;0.00;24.00
0000008684;004332;YOG. MORA SEMI. CHIVI 1750GR;0.00;1.00
0000008685;004333;P.H. INSTIT.  PAL HOGAR 200MT;0.00;12.00
0000008687;004335;AVENA QUAKER 1K;0.00;12.00
0000008782;004430;SH. PANTENE SUMMER EDITION 200ML;0.00;12.00
0000008811;004462;HARINA TOSCANA 500GR;0.00;1.00
0000008826;004477;CHUP. TITPITIN UNICORNIO 250GR;0.00;50.00
0000008867;004522;CANELA RAMA CONDIMENSA  FNDA 60 GRS[25X60G];0.00;25.00
0000008873;004528;OREGANO HOJA CONDIMENSA FUNDA 25 GR(0145);0.00;1.00
0000008890;004545;MENESTRA DE LENTEJA FACUNDO 425GR;2.00;24.00
0000009018;004678;LAPIZ D/COLOR NORMA 13+2;0.00;1.00
0000009019;004679;ESCARCHA FRASCO PEQ. 7GR A507299-60;0.00;6.00
0000009021;004681;LAPIZ COLOR/BORRABLES ARTESCO;0.00;1.00
0000009977;005642;FUNDAS PARA BASURA NACHO 23X28;0.00;200.00
0000007095;002987;PROT DIA NOS MULTIESTILO 60"S;0.00;12.00
0000006690;002194;CREMA DE LECHE NUTRI 500ML;0.00;24.00
0000007024;002527;ANIS CON STEVIA DULCET INFUSION 43GR;0.00;24.00
0000007026;002529;HIERBA LUISA CON STEVIA 37.5GR;0.00;24.00
0000007279;002778;SALSA DE AJI ILE BOTELLA PET 100GR;0.00;48.00
0000007205;002704;YOG. TONI BEBIBLE CON FRUTAS FRUTILLA 1KG;0.00;12.00
0000007446;002945;PLATO LLANO #7 BLANCO LITORAL PLASTI UTIL X 25UNDS;4.00;40.00
0000005079;000211;TAMARINDO 1LB;0.00;1.00
0000005113;000158;PINGUINO HELADO OREO 900 ML 84170796;0.00;1.00
0000005061;000270;LAVAVAJILLA AXION LIMON 450 GR;0.00;24.00
0000007411;002910;MINI GOTAS HORN CHOCOLATE COBERCHOC 200GR;0.00;24.00
0000004743;000613;ARROZ LORO PORTIARROZ ARROBA;0.00;4.00
0000005021;000526;LECHE NUTRI ROJA SEMIDESCREMADA 1L;0.00;12.00
0000006919;002422;MINI PALITOS CALIFORNIA 50GR;0.00;12.00
0000011843;007498;YOGUR VAINILLA   SEMI CHIV  1750G;0.00;1.00
0000014108;009786;TINTE COLORET TINT 66-46 RJ;0.00;1.00
0000014130;009809;CREMA PONDS CLARANS SACHET 8.5GR;0.00;10.00
0000014192;009871;ATUN REAL FOURPACK 4X80GR;0.00;20.00
0000014195;009874;FIDEO DELICIA CABELLO DE ANGEL 100GR;0.00;50.00
0000011943;007599;CARAMELO SURTIDO EXTRA FRUTAS 1KL;0.00;1.00
0000011860;007513;CARAMELO MASTICABLE FRUNA 469GR;0.00;46.00
0000011876;007529;BODY SPRAY 125 ML ENDLESS ROMANCE;0.00;1.00
0000011900;007546;COMBO SH. SAVITAL MULTI OLEOS 550ML + ACONDI  530;0.00;6.00
0000006151;001643;DES. HIT LAVANDA 270ML;0.00;48.00
0000006152;001644;DES. HIT FRUTAS TROPICALES 270ML;0.00;48.00
0000007570;003076;CHOC. RAPICHOC CHICLE 1KG;0.00;12.00
0000007575;003081;DESINF. HIT MANZANA CANELA 1000ML;0.00;12.00
0000006372;001876;PILAS AA  EVEREADY 2"S;0.00;216.00
0000006710;002214;CLOROX ROPA BLANCO SUPREMO150ML;0.00;42.00
0000006625;002129;DET. LIQ. CICLON EXTRA POWER 300ML;0.00;12.00
0000006904;002407;MENTOL CHINO 10GR;0.00;12.00
0000006862;002366;CAFE ALTO CAYETANO 40GR FCO;1.00;24.00
0000006795;002299;ZZZ_TAPIOKITA FRESA 400GR;0.00;64.00
0000006961;002464;JAB. JOLLY FLORAL 300GR;0.00;12.00
0000007419;002918;JAB. LIQUIDO INTIMA 200ML;0.00;10.00
0000006224;001716;PAN CALIFORNIA MELAO 420GR;0.00;6.00
0000005648;001140;TIGRETON CHOCOLATE 50GR 0217;0.00;50.00
0000005754;001246;JAB. TOP COMBI LIMON 230GR;0.00;48.00
0000005174;000871;RECORTES PIGGIS 450GR;0.00;1.00
0000005501;001058;LECHE CONDENSADA GLORIA 395GR;18.00;24.00
0000005364;000932;SALSA CHINA ORIENTAL 400ML;0.00;24.00
0000005369;000937;MALV. MILLOWS MASMELOS CORAZON 145GR;0.00;15.00
0000007664;003170;CARAM. TAFI/ZOOM TRIPLE SAB. 200GR;0.00;35.00
0000013159;008833;JAM SAND EMP VC 135G (8 UDS) LDP ITALIANA;-2.00;1.00
0000013231;008905;JU. MUÑECA PRINCESA LOVELY 11.5;0.00;1.00
0000012534;008196;DETERGENTE SURF ROSAS LILA 400GR + 100GR GRATIS;0.00;21.00
0000004903;000428;BANDEJAS 2P PLASTI UTIL/LITORAL/ GOLDERY 20X25;0.00;20.00
0000004701;000100;FANTA FRONTIER NJ 1.35L 3159;0.00;12.00
0000004779;000176;TOALLAS HUMEDAS NAPPIS FISHER PRICE X100;0.00;12.00
0000004782;000180;PROTECTOR DIARIO INTIMA X 15"S;21.00;24.00
0000006066;001558;SALSA BBQ ILE BOTELLA 220ML;0.00;48.00
0000004717;000122;CIFRUT CITRUS PUNCH 1700ML;0.00;6.00
0000004630;000304;PR NOSOTRAS DIARIOS RESPIRABLE [36X15"S];0.00;36.00
0000006044;001536;TIPS BAÑO MANZANA 90GR;0.00;144.00
0000006112;001604;CHOCOLATE NIKOLO 30GR;0.00;240.00
0000005532;001089;TONI MIX CHIQUI FRUTILLA/OJUELAS MAIZ 92ML;0.00;24.00
0000005343;000811;PINGUINO CASERO PALETA RON PASAS 90ML;0.00;1.00
0000006047;001539;TIPS DESINFECTANTE MANZANA 240ML;0.00;48.00
0000005622;001115;VANISH QUITAMANCHAS LIQ ROSA SCHT 100ML;0.00;72.00
0000005389;000943;SALCHICHA FRANKFURTH ITALIANA100GR;0.00;12.00
0000005814;001304;GALL CHOKIS CLASICA 40GR;0.00;78.00
0000005590;000653;QUINUA LIBREADA;10.00;100.00
0000006005;001497;PILAS AA2 ENERGIZER MAX POWERSEAL;0.00;48.00
0000006203;001695;QUESO MOZZARELLA PASABOCAS LONJAS 150GR;6.00;12.00
0000011527;007176;CREMA DENTAL COLGATE MAX WHITE 180GR;0.00;1.00
0000011533;007182;PACK CHIFLES LAURITA;2.00;1.00
0000012730;008392;TOALLAS HUMEDAS SLEEPY BABY SURTIDO X90;0.00;12.00
0000011333;006982;MED. PARACETAMOL 1G;0.00;1.00
0000011336;006985;LECHE SVELTY DESLACTOSADA 1LT;0.00;12.00
0000011339;006990;GELATINA CAPRY FRAMBUESA 250GR;0.00;40.00
0000011341;006989;CEREAL KELLOS CHOCO KRISPI 310GR;0.00;24.00
0000011559;007206;PROMO[FID AMAC CABANG400+CANASCH400+FMAC];0.00;1.00
0000011471;007120;TORTILLAS RAPIDITAS CLAS BIMBO ROJO 200GR;1.00;1.00
0000011465;007114;LISTERINE CONTROL CALCULO SARRO 360ML;0.00;24.00
0000011421;007070;CHOCOLISTO FDA CHOCOLATE 140GR;0.00;40.00
0000011423;007072;CARAMELO BIAGI COFFE 400GR;0.00;16.00
0000012256;007917;PROMO[COCA SIN AZUCAR 1L + GALL SALTICAS 70];0.00;1.00
0000012292;007953;DINA #5 COLORES SURTIDO X 100"S;0.00;40.00
0000011366;007015;DULCES SURTIDOS;0.00;1.00
0000011369;007018;CREMA VEGETAL LEGY 1LT;0.00;12.00
0000011360;007009;PROMO[AMANCAY 200+MAGGI100GR+REAL+GIRASOL250GR];0.00;1.00
0000012716;008379;QUESO DE MESA SILVITA 1000G;0.00;1.00
0000012614;008276;CAFE TOSCANA  DOYPACK 23GR;0.00;100.00
0000013437;009115;SALCHICHAS PERRO CALIENTES 400GR LA CASTILLA;0.00;1.00
0000013447;009125;CLEASY DESF EUCALIPTO 250MLX48;0.00;48.00
0000013448;009126;CLEASY DESF LAVANDA 250MLX48;0.00;48.00
0000012161;007818;MORTADELA ESPECIAL VIENESA 450GR;0.00;1.00
0000012166;007823;MORTADELA ESPECIAL LA VIENESA 200 GR;0.00;1.00
0000013498;009176;CESTO PARA SUPERMERCADO;0.00;1.00
0000013489;009168;CHOCMELOS BANDEJA COLOMBINA;0.00;24.00
0000009130;004792;RECORTES PIGGIS EMP 250 GR.;0.00;10.00
0000009034;004694;PAPEL BRILLANTE A-4 10S;0.00;1.00
0000009037;004697;CARPETA MANILA COLORES X10U SURTIDOS;0.00;10.00
0000009136;004798;CH. ROJO PRAGA PIGGIS  EMP 400 GR;0.00;10.00
0000009213;004876;SH. QUINOA ARGAN KINOE 550ML;0.00;12.00
0000009236;004899;ACOND. RENCEL BAMBU/KERATINA 1000ML;0.00;1.00
0000009241;004904;LB. TRUE COLOR FUSCIA PASION;0.00;1.00
0000009281;004944;ESMALTE JOVE 15ML N156;0.00;1.00
0000009302;004965;ESMALTE JOVE 15ML N123;0.00;1.00
0000009487;005151;DEJA PVO ANTIBACTERIAL  36X370G;0.00;36.00
0000009531;005195;FID. DON VITTORIO TORNILLO 250GR;0.00;20.00
0000009536;005200;GLUCK ESPONJA MIXTA SALVA UÑAS X120;0.00;120.00
0000009605;005269;JINJEBRE CONDIMENSA FRASCO 40GR;0.00;1.00
0000009609;005273;ROMERO FDA.50 GRS.(6086) CONDIMENSA;0.00;1.00
0000009733;005397;PLATO TENDIDO MELAMINE REF: A0064;0.00;1.00
0000009675;005339;PIREX VIDRIO REF: AES817;0.00;1.00
0000005734;001226;ROSQUITAS PICANTES 20 GR;0.00;12.00
0000006422;001926;SALSA DE TOMATE MI SUPER 1KG;0.00;30.00
0000005574;000670;ROSQUITAS INTEGRALES 200GR 40949;0.00;12.00
0000005859;001351;MADURITOS LAURITA;20.00;12.00
0000006260;001763;CHORIZO PAISA ITALIANA EMP VC 150GR;2.00;12.00
0000006262;001765;VIANDAS LONCHERAS PLASTI UTIL 81/2X5 1/2   X 25"S;0.00;20.00
0000005551;000684;C.D. COLGATE KIDS SMILE 75ML 2-5 AÑOS;0.00;12.00
0000006107;001599;ACEITE VIVI CANOLA 1LT;0.00;15.00
0000015647;00895;DESINF OLIMPIA MADERA NAR 450ML;8.00;24.00
0000015656;00904;PÑL. NAPPIS PREMIUM GDE.X40S;0.00;1.00
0000015689;00965;DON CAFE CLASICO 22GR;0.00;12.00
0000012120;007777;SUAV. PERLA LAVANDA 400/370ML;0.00;12.00
0000012193;007850;FUNDAS DE HIELO MAXIHIELO 6X14;0.00;1.00
0000012198;007855;MARG. BONELLA VITAL POR RAMA [40X220GR/240GR];0.00;40.00
0000013385;009063;JUG. SET DOCTOR DINOSAURIO;0.00;1.00
0000012225;007883;SH. ELVIVE OLEO EXTRA COCO 370ML;0.00;12.00
0000012244;007905;CONTENEDOR LLANO 8 1/2 X 8 1/4;0.00;20.00
0000012247;007908;MINI TOSTADAS FRANCESA 1P 120G;0.00;1.00
0000012304;007965;GALLETA JUNGLITA 5LB;0.00;1.00
0000012996;008667;SARDINA MACARELA 425GR DON SANCHO;0.00;24.00
0000013006;008677;RUFFLES NATURAL 38GX60X1;0.00;1.00
0000013018;008690;CARAMELO TOFFES KREM MILK COCO 250GR;0.00;36.00
0000013025;008997;NECTAR DE NARANJA TRU 1L EDGE;0.00;12.00
0000012794;008457;CEPILLO DENTAL SMELL FRESH;0.00;1.00
0000012898;008573;AVENA LECHE ORDENO 1L FDA;0.00;12.00
0000012839;008502;JABÓN BLANCO FLORAL ALES 240G 48X1;0.00;48.00
0000008578;004134;TOSCANA FIDEO BROCA 200G;0.00;50.00
0000009832;005497;JAB. LIQUIDO JOLLY CITRUS 250ML;0.00;12.00
0000009833;005498;CHORIZO  PARRILLERO FAMILIAR PIGGIS FUNDA 300GR;-1.00;1.00
0000008588;004146;COLGATE MAXIMA PROTECCION 60ML;0.00;144.00
0000008619;004177;ATUN REAL A/F (PEQ) 140GR 111857;0.00;48.00
0000008611;004169;RYSKOS QUESO 175GR;0.00;12.00
0000008643;004201;PALILLOS SABOR A CHOCOLATE 200GR GUSTAF;4.00;1.00
0000008707;004355;ESMALTE TRUE GRAPETTE;0.00;1.00
0000008801;004452;REYOGURT UP FND MORA 900G;0.00;1.00
0000008839;004491;GELAT. GEL HADA PIÑA 200G;0.00;48.00
0000008884;O04539;GEL. GELLOW  FRESA500GR;0.00;24.00
0000008860;004513;PIMIENTA MOLIDA CONDIMENSA FCO 55G(0847);0.00;1.00
0000008955;004613;TRAPERO 200GR;0.00;1.00
0000009914;005579;FID. NUTREGAL CORBATA CHICA 200GR;0.00;20.00
0000009982;005647;PERLA SUAVI DOYPACK COCO Y AGUA DE ROSAS 1300ML;0.00;10.00
0000010056;005721;REPISA TRIANGULAR PLAPASA DE 3 PISO;0.00;1.00
0000010120;005783;FOCO LED SOL BOMBILLO 50W;0.00;30.00
0000010262;005935;JUEGO SET DE COCINA HWA1371449;0.00;1.00
0000010276;005949;JUG. PRINCESA CON SONIDO EN ESPAÑOL;0.00;1.00
0000010458;006126;SAZONATODO CERDO ILE PET;0.00;1.00
0000010472;006139;JAB. LAVATODO MEGABLU 2PACK 600GR;0.00;24.00
0000010473;006140;CLOROX PODER DUAL COLORES 500ML;0.00;24.00
0000008426;003973;LONCHYS DE CAMARON 82GR;0.00;5.00
0000008048;003555;DET PERLA BEBE MANZANILLA DOYPACK 300ML;0.00;12.00
0000009185;004847;JAB. DUET BIO MICELAR  315GR;0.00;36.00
0000009347;005010;ESMALTE RADHER 14ML ROJO CHINO;0.00;1.00
0000008352;003862;ESMALDE JOVE  Nº 143 15ML;0.00;1.00
0000008364;003874;TINTE  JOVE CREMA 4-26 BORGOÑA;0.00;1.00
0000008496;004053;DISPENSADOR PAPEL HIGIENICO;0.00;1.00
0000009851;005516;JUEGO DE OLLAS X6 ALFA- PM;0.00;1.00
0000009416;005080;ATUN VAN CAMPS CUATRIPACK 4X80GR;0.00;12.00
0000009447;005111;TRATAMIENTO KERATIN REPAIR PLUS 290ML;0.00;1.00
0000012344;008005;PINGUINO HEL SNICKERS 1X473ML;0.00;1.00
0000007123;002625;CAFE NESCAFE DOYPACK 25GR;0.00;75.00
0000007381;002880;LAVAVAJILLA ZAGAZ LIMONCELLO 235GR;0.00;24.00
0000007262;002761;DES. OLIMPIA EUCALIPTO SILV 1800ML;0.00;6.00
0000007397;002896;SPARKLIN MANZANA 400CC;0.00;12.00
0000005044;000236;DETERGENTE FAB LIMON 1KG;0.00;10.00
0000007318;002818;DESINF. FABULOSO FLORAL 200ML DOYPACK;0.00;72.00
0000007340;002839;SH H&S ALIVIO INSTANTANEO REFRESCANTE 375ML;0.00;12.00
0000005060;000271;AXION LIMON 235 GR;0.00;48.00
0000005020;000525;LECHE NUTRI ENTERA 1LT;0.00;12.00
0000007107;002609;SALSA INGLESA ORIENTAL 160ML;0.00;24.00
0000004881;000618;TALLARIN CAYAMBE 400/380GR;5.00;20.00
0000004849;000361;SALSA DE TOMATE MAGGI SACHET 30G;0.00;280.00
0000005029;000353;JABON EL MACHO AZUL220GR;91.00;50.00
0000005033;000267;SUAVITEL FRESAS Y CHOCOLATE  430ML;0.00;24.00
0000004666;000243;GALL. CLUB SOCIAL ORIGINAL 234G/216GR;0.00;216.00
0000011833;11175;CANI PRIME CLA ADULTO 70 LB 1;0.00;70.00
0000014104;009782;TINTES COLORTONE 28 NEGRO AZ;0.00;1.00
0000011797;007453;PROMO[ACETFAV 4 LT+ TALLCAYAMBE 200 GR];0.00;1.00
0000014548;0001198;COLGANTE NAVIDEÑO;0.00;1.00
0000011863;007516;TRULULU MASMELOS COLORES 60GR;0.00;1.00
0000011868;007521;DESOD AXE AER BS MUSKX150ML;0.00;1.00
0000011912;007570;MERMELADA MORA FRASCO EKOFRUTS 295GR;0.00;1.00
0000007548;003054;CHUP. COLOMBINETAS RON PASAS 384G;0.00;15.00
0000007567;003073;GEL EGO ALFA CONTROL CAIDA 90GR;0.00;96.00
0000006234;001726;ALIÑO CASERITO MI SUPER POMO 500GR;0.00;48.00
0000005468;000643;CARAM. LECHE MIEL UNIV. 367GR;3.00;24.00
0000006399;001903;JUG/POLVO NARANYA 15GR;0.00;288.00
0000006610;002114;JAB. LIQ. JOLLY CITRUS 500ML;0.00;12.00
0000006310;001814;QUESO DE SOPA;0.00;1.00
0000006700;002204;CHIC. POOSH UVA 5GR;0.00;720.00
0000006777;002281;LAVAVAJILLA AXION AVENA 850GR;0.00;12.00
0000006851;002355;CIFRUT CITRUS PUNCH 400ML;0.00;15.00
0000006445;001949;DESINF. OLIMPIA EUCALIPTO SILVESTRE 450ML;11.00;24.00
0000006741;002245;LAVAVAJILLA AXION LIMON 850GR;0.00;12.00
0000006825;002329;PAÑALIN CLASSIC PLUS GDE X 24"S;2.00;12.00
0000006960;002463;JAB. JOLLY CITRUS 300GR;0.00;12.00
0000006962;002465;JAB. JOLLY CLASICO 300GR;0.00;12.00
0000006922;002425;MARGARINA REGIA TOPPER 500GR [24X500GR];0.00;24.00
0000005173;000872;CHORIZO CRIOLLO EMP LA ITALIANA EMP VC 400GR;9.00;1.00
0000005246;000717;ARROZ LEON ARROBA;0.00;4.00
0000007601;003107;GELAT. GEL HADA MANZANA 200G;0.00;48.00
0000007624;003130;GUANTE MULTIPROP LARGE AMARILLO;0.00;24.00
0000007629;003135;LEVADURA SECA 7GR DISPLAY X 25"S;0.00;25.00
0000007703;003209;APIO;0.00;1.00
0000007760;003266;REXONA DEO STICK ACTR AP BAMBOO 50G;0.00;12.00
0000007788;003294;SARITAS RIZADAS  NATURAL 100GR;0.00;1.00
0000011083;006738;FUNDA TIPO CAMISETA COLOR Nª5;0.00;40.00
0000012524;008186;MAICENA LEVAPAN 400GR;0.00;24.00
0000013233;008907;JUG. CARRO CONTROL REMOTO MODEL CAR;0.00;1.00
0000013168;008842;JUEGO DE CARRO VOLQUETA/TRACTOR/PALA;0.00;1.00
0000013254;008928;JUG. SET DE BELLEZA STAR GIRL;0.00;1.00
0000013257;008931;JUGUETE CARRO JEEP CELESTE;0.00;1.00
0000004765;000203;PANAL NAPPIS FISHER PRICE XGDE X 100"S;0.00;2.00
0000004557;000048;C.P SEDAL RIZO DEFINIDO 18ML 84161622_2;0.00;240.00
0000005197;000848;DEDITOS DE POLLO 125G;0.00;1.00
0000005208;000837;QUESO DE SOPA CHIMBORAZO 500G;5.00;1.00
0000005507;001064;CHOC. PRIVILEGIO 90GR;0.00;10.00
0000005534;001091;TONI MIX CHOCOLATE 190GR;0.00;24.00
0000005998;001490;TS STAYFREE ADAPT PLUS X 8"S;0.00;24.00
0000005787;001277;GALL. AVENA Y GRANOLA 28GR;0.00;100.00
0000005708;001200;PAÑALIN CLASICO XG X 24"S;0.00;12.00
0000006470;001974;CAFE DESCAFEINADO BUEN DIA 50GR;0.00;24.00
0000011512;007162;TATOS QUESO 35GR;0.00;76.00
0000012577;008240;PAÑO LIMPIA ELECTRONICOS;0.00;1.00
0000011534;007183;GELATINA CAPRY FRESA 250GR;0.00;40.00
0000011342;006991;GELATINA CAPRY CEREZA 500GR;0.00;20.00
0000012627;008290;MITAD DE POLLO 6;0.00;1.00
0000011429;007078;CREMA DE  HELADO COCO 100GR;6.00;1.00
0000012294;007955;GALL. CHIKI KRISPIZ 30GR;48.00;48.00
0000012725;008387;PAÑAL HUGGIES ACT. SEC MEDIANO X6;0.00;1.00
0000012728;008390;QUESO DE SOPA FLORCITA;0.00;1.00
0000011924;007581;PH. HADA ECONOMICO 3 EN 1 CANASTA 12UX4PAQ;0.00;4.00
0000011596;007242;ACOND. LISSO KERATINA BE NATURAL 350ML;0.00;1.00
